X,Y,ID,FSGName,TonsPerWeek,TYPE1,TYPE2,TYPE3,Address,Town,County,Zip,Phone,Website,Facebook,Active
453927.4298,259799.0134,5757,NEW ORIENTAL KITCHEN,0.252,Food Establishment,Restaurant,,178 SWANTON ROAD,ST ALBANS,FRANKLIN,5478,,,,1
454086.2,259886.7811,5758,McDonald’s,0.26,Food Establishment,Restaurant,,183 SWANTON RD,ST ALBANS,FRANKLIN,5478,8025243615,,,1
454054.8913,259931.4571,5759,COLONIAL MART INC,0.18,Food Establishment,Grocery,,191 SWANTON ROAD,ST ALBANS,FRANKLIN,5478,,,,1
454079.499,257842.0338,5760,GREEN MOUNTAIN CAFE,0.4725,Food Establishment,Restaurant,,207 SOUTH MAIN ST,ST ALBANS,FRANKLIN,5478,8027828155,,,1
456309.7094,256637.4063,5761,TRAVELED CUP BAKERY THE,0.13,Food Establishment,Bakery,,21 WESTVIEW DRIVE,ST ALBANS,FRANKLIN,5478,,,,1
453234.7446,256970.1954,5762,BEVERAGE MART,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",211 LAKE ST,ST ALBANS,FRANKLIN,5478,,,,1
454118.3027,259953.23,5763,PIZZA HUT,0.26,Food Establishment,Restaurant,,211 SWANTON RD,ST ALBANS CITY,FRANKLIN,5478,8025247409,http://www.pizzahut.com/,,1
450476.4893,269593.2024,5764,MAPLE CITY CARDS AND CANDY,0.18,Food Establishment,Grocery,,6 BROOKLYN ST,SWANTON ,FRANKLIN,5488,(802) 868-5400,http://www.maplecandyvt.com/,,1
453827.2138,256854.7841,5765,MIMMOS PIZZERIA & RESTAURANT,1.47,Food Establishment,Restaurant,,22 S MAIN ST,ST ALBANS,FRANKLIN,5478,8025240009,http://www.mimmositalian.com/,,1
453894.8224,256354.2148,5766,22 UPPER WELDEN,0.0315,Nursing/Assisted Living,Residential Facility,,22 UPPER WELDEN,ST ALBANS,FRANKLIN,5478,(802) 393-6438,,,1
453256.0495,255547.5775,5767,MAC'S QUICK STOP,0.055,Food Establishment,Caterer,,233 S MAIN ST,ST ALBANS,FRANKLIN,5478,,,,1
453256.0495,255547.5775,5768,JESSA INC DBA MACS QUICK STOP,0.05,Food Establishment,Caterer,,233 S MAIN ST,ST ALBANS,FRANKLIN,5478,8025243182,,,1
454126.183,258841.8711,5769,PANDA CHINA,0.26,Food Establishment,Restaurant,,235 SWANTON ROAD,ST ALBANS,FRANKLIN,5478,,,,1
453835.9219,256965.8515,5771,CHOW BELLA,0.26,Food Establishment,Restaurant,,24 N MAIN ST,ST ALBANS,FRANKLIN,5478,,http://chowbella.us/,https://www.facebook.com/pages/ChowBella-Restaurant/178656877571,1
453995.1229,258209.3662,5772,FITNESS ZONE THE,0.05,Food Establishment,Caterer,,248 NORTH MAIN STREET,ST ALBANS,FRANKLIN,5478,,,,1
453635.923,256656.1266,5773,PUERTO RICAN FOOD,0.05,Food Establishment,Caterer,,25 STOWELL STREET APT 27,ST ALBANS,FRANKLIN,5478,,,,1
454970.56,256324.3676,5774,SANDY'S QUIK STOP,0.05,Food Establishment,Caterer,,27 FISHER POND ROAD,ST ALBANS,FRANKLIN,5478,,,,1
454206.9382,260185.9713,5775,HANNAFORD'S #355,0.26,Food Establishment,Restaurant,,277 SWANTON ROAD,ST ALBANS,FRANKLIN,5478,,http://www.hannaford.com/,https://www.facebook.com/Hannaford,1
453843.9119,256976.9071,5776,TWIGGS,1.05,Food Establishment,Restaurant,,24 MAIN ST,ST ALBANS,FRANKLIN,5478,802-524-1405,,,1
452885.7521,254683.4662,5777,HOMESTEAD AT PILLSBURY,0.294,Nursing/Assisted Living,Residential Facility,,3 HARBORVIEW DRIVE,ST ALBANS,FRANKLIN,5478,,,,1
453765.2892,257044.1499,5778,SHOOTERS SALOON,0.588,Food Establishment,Restaurant,,30 KINGMAN ST,ST ALBANS,FRANKLIN,5478,8025273777,,https://www.facebook.com/pages/Shooters-Saloon/141875762514726,1
453843.9917,256988.0195,5779,COSMIC BAKERY & CAFE,0.2625,Food Establishment,Restaurant,,30 SOUTH MAIN STREET,ST ALBANS,FRANKLIN,5478,,,,1
453765.2892,257044.1499,5780,KINGMAN STREET TAVERN,0.13,Food Establishment,Restaurant,Bars/Pubs,32 KINGMAN ST,ST ALBANS,FRANKLIN,5478,,,,1
454056.1629,260109.2566,5781,THAI HOUSE,0.7875,Food Establishment,Restaurant,,333 SWANTON RD,ST ALBANS,FRANKLIN,5452,8025240999,,,1
453984.9261,260098.6534,5782,KFC / TACO BELL,0.7875,Food Establishment,Restaurant,,363 SWANTON RD,ST ALBANS,FRANKLIN,5478,2078781721,http://www.kfc.com/,https://www.facebook.com/KFC,1
452151.0433,256978.1678,5783,STACYS DISCOUNT AND VARIETY,0.72,Food Establishment,Grocery,,366 LAKE ROAD,ST ALBANS,FRANKLIN,5478,,,,1
453818.9842,256810.3913,5784,OVERTIME SALOON,0.13,Food Establishment,Restaurant,Bars/Pubs,38 SOUTH MAIN ST,ST ALBANS,FRANKLIN,5478,,,https://www.facebook.com/pages/Overtime-Saloon/117659101593615,1
451067.9974,247695.8679,5785,CENTER MARKET ,0.055,Food Establishment,Caterer,,3897 ETHAN ALLEN HWY,GEORGIA,FRANKLIN,5478,8025243240,,,1
453733.7286,257055.4899,5786,RYAN'S PUB,0.13,Food Establishment,Restaurant,Bars/Pubs,42 KINGMAN ST,ST ALBANS,FRANKLIN,5478,,,,1
452868.268,256617.2546,5787,CHAMPLAIN CUPCAKES,0.13,Food Establishment,Bakery,,50 EDWARD STREET,ST ALBANS,FRANKLIN,5478,,,,1
453858.1377,256754.5453,5788,TIM'S PLACE,0.7245,Food Establishment,Restaurant,,51 S MAIN ST,ST ALBANS,FRANKLIN,5478,8025780163,,,1
454107.7845,256263.788,5789,MAPLE CITY SMOKE,0.05,Food Establishment,Home-based Business,,52 Upper Welden ST,ST ALBANS CITY,FRANKLIN,5478,8024884202,,,1
449530.7518,256742.5978,5790,BAY BAKER,0.13,Food Establishment,Home-based Business,,570 LAKE RD,ST ALBANS CITY,FRANKLIN,5481,8023939838,,,1
454201.2351,259385.8738,5791,SHERIDANS BAR & GRILL LLC,1.26,Food Establishment,Restaurant,,581 Swanton Road,ST ALBANS,FRANKLIN,5478,,,,1
454868.0446,258625.4717,5792,ST. ALBANS HEALTHCARE & REHABILITATION CENTER,0.60375,Nursing/Assisted Living,Residential Facility,,596 SHELDON ROAD,ST ALBANS,FRANKLIN,5478,,,,1
454986.9786,258669.0896,5793,HOLIDAY HOUSE RESIDENTIAL CARE HOME,0.21,Nursing/Assisted Living,Residential Facility,,642 SHELDON ROAD,ST ALBANS,FRANKLIN,5478,,,,1
453900.1597,257098.7465,5794,JEFF'S MAINE SEAFOOD,0.18,Food Establishment,Restaurant,,65 N MAIN ST,ST ALBANS,FRANKLIN,5478,8025246135,http://www.jeffsmaineseafoodrestaurant.com,http://www.facebook.com/pages/Jeffs-Maine-Seafood/368930009769,1
453786.544,256699.4944,5795,CIOFFI CORNER STORE,0.18,Food Establishment,Grocery,,66 S MAIN ST,ST ALBANS,FRANKLIN,5478,,,,1
454181.8343,256663.3271,5796,BACK INN TIME BED & BREAKFAST,0.063,Food Establishment,Lodging,,68 FAIRFIELD ST,ST ALBANS CITY,FRANKLIN,5478,8025275116,https://www.backinntimevt.com/,,1
454291.7929,256551.4149,5797,THE CLEAN SPOON,0.05,Food Establishment,Home-based Business,,27 High ST,ST ALBANS CITY,FRANKLIN,5478,8027829932,,,1
454689.0521,256793.089,5798,REDSTONE VILLA,0.1575,Nursing/Assisted Living,Residential Facility,,7 FOREST HILL DRIVE,ST ALBANS,FRANKLIN,5478,,,,1
454060.2986,258475.6123,5799,BURGER KING #678,0.26,Food Establishment,Restaurant,,190 SWANTON RD,ST ALBANS CITY,FRANKLIN,5478,8025242303,,,1
454279.1317,256996.0239,5800,COMFORT COOKIES,0.13,Food Establishment,Home-based Business,,70 BANK ST,ST ALBANS CITY,FRANKLIN,5478,8027828257,http://www.comfortcookiesinc.com/,,1
453770.4833,256666.2709,5801,HOMETOWN BEVERAGE & REDEMPTION,0.05,Food Establishment,Convenience Store,,70 SOUTH MAIN ST,ST ALBANS,FRANKLIN,5478,8027524131,,,1
454645.9726,255170.9017,5802,SUBWAY,0.063,Food Establishment,Restaurant,,424 SWANTON RD,ST ALBANS,FRANKLIN,5478,5087379966,,,1
454060.0603,258442.275,5803,BAYVIEW CATERERS,0.05,Food Establishment,Caterer,,71-73 NORTH MAIN ST,ST ALBANS,FRANKLIN,5478,,,,1
454693.1341,255126.1176,5804,WAGON WHEEL TRUCK PLAZA,0.18,Food Establishment,Grocery,,725 FAIRFAX ROAD,ST ALBANS,FRANKLIN,5478,,,,1
454693.1341,255126.1176,5805,Dunkin’ Donuts,0.063,Food Establishment,Bakery,,725 FAIRFAX RD,ST ALBANS CITY,FRANKLIN,5478,6033442684,,,1
457023.0075,259199.6869,5806,KATES CAKES,0.13,Food Establishment,Bakery,,84 LEBEL DRIVE,ST ALBANS,FRANKLIN,5478,,,,1
453860.8486,257132.3674,5807,MI CASITA,0.315,Food Establishment,Restaurant,,84 NORTH MAIN STREET,ST ALBANS,FRANKLIN,5478,,,,1
453860.9284,257143.4799,5808,SUBWAY,0.252,Food Establishment,Restaurant,,424 SWANTON RD,ST ALBANS,FRANKLIN,5478,5087379966,,,1
452588.7411,255185.7319,5809,BEN AND JERRY'S ICE CREAM SCOOP SHOP,0.18,Food Establishment,Grocery,Specialty foods,900 INDUSTRIAL PARK ROAD,ST ALBANS,FRANKLIN,5478,,http://www.benjerry.com/,https://www.facebook.com/benjerry,1
453861.0878,257165.7047,5810,TRAVELED CUP THE,0.2415,Food Establishment,Restaurant,,94 NORTH MAIN ST,ST ALBANS,FRANKLIN,5478,8029993181,,,1
453687.5485,257233.6302,5811,JOLLEY SHORT STOP STORES,0.18,Food Establishment,Grocery,,96 FEDERAL STREET,ST ALBANS,FRANKLIN,5478,,http://jolleyshortstop.com/,,1
453685.3075,256922.4825,5812,LUCKY BUFFET,1.365,Food Establishment,Restaurant,,99 LAKE ST,ST ALBANS,FRANKLIN,5478,6318802206,,,1
453524.8024,260979.8975,5813,ST ALBANS DRIVEIN THEATER,0.05,Food Establishment,Caterer,,ROUTE 7 SWANTON RD,ST ALBANS,FRANKLIN,5478,,,,1
454012.8876,257375.7641,5814,CHINA WOK BUFFET,1.4595,Food Establishment,Restaurant,,133 N MAIN ST,ST ALBANS CITY,FRANKLIN,5488,8025272278,,,1
453614.1149,256922.9957,5815,ALWAYS 80S RESTAURANT LLC,0.26,Food Establishment,Restaurant,,139-141 LAKE ST,ST ALBANS CITY,FRANKLIN,5478,(802) 524-9807,,,1
453812.6701,257032.6964,5816,JULIE ANNS CAFE LLC,0.26,Food Establishment,Restaurant,,14 KINGMAN ST,ST ALBANS CITY,FRANKLIN,5478,(802) 524-5600,,,1
454045.4353,258609.0747,5817,NANAS RESTAURANT,0.26,Food Establishment,Restaurant,,14 SWANTON RD,ST ALBANS CITY,FRANKLIN,5478,(802) 527-0048,,,1
453720.7078,257444.5385,5818,ST ALBANS CO-OP CREAMERY INC,,Food Manufacturer,Dairy,Creamery,140 FEDERAL ST,ST ALBANS CITY,FRANKLIN,5478,(802) 5246-581,,,1
453827.2138,256854.7841,5819,EASTERN DRAGON,0.252,Food Establishment,Restaurant,,16 S MAIN ST,ST ALBANS,FRANKLIN,5478,8025279800,,,1
453630.3956,255889.3706,5820,ST ALBANS TOWN EDUCATION CENTER,0.353865,Food Establishment,School,,169 S MAIN ST,SAINT ALBANS,FRANKLIN,5478,8025277191,,,1
453112.365,241213.0397,5821,BACKSTREET,0.40425,Food Establishment,Bar,Bars/Pubs,17 HUDSON ST,ST ALBANS CITY,FRANKLIN,5468,8025272400,,,1
453360.8388,255813.5285,5822,CHAMPLAIN FARMS,0.13,Food Establishment,Restaurant,Deli,190 S MAIN ST,ST ALBANS CITY,FRANKLIN,5478,(802) 524-5728,,,1
453250.565,256970.0803,5823,HOSS DOG HOUSE,0.13,Food Establishment,Restaurant,Deli,195 LAKE ST,ST ALBANS,FRANKLIN,5478,802-527-1373,,,1
453660.1353,256722.63,5824,LAURETTES GRINDERS,0.05,Food Establishment,Caterer,,20 STEBBINS ST,ST ALBANS,FRANKLIN,5478,8025243190,,,1
453234.7446,256970.1954,5825,BIG HOSS SUBS,0.05,Food Establishment,Caterer,,211 LAKE ST STE 5,ST ALBANS CITY,FRANKLIN,5478,8025277487,,,1
454345.9848,256384.3355,5826,BOBS MEAT MARKET,0.05,Food Establishment,Caterer,,23 BARLOW ST,ST ALBANS CITY,FRANKLIN,5478,8025246195,,,1
453995.1229,258209.3662,5827,TFZ INC,0.72,Food Establishment,Grocery,,248 N MAIN ST,ST ALBANS CITY,FRANKLIN,5478,(802) 524-2837,,,1
454011.3378,258264.8152,5828,DOMINO'S PIZZA,0.13,Food Establishment,Restaurant,Deli,266 NORTH MAIN ST,ST ALBANS,FRANKLIN,5446,8025275333,,,1
454091.2177,258375.3743,5829,ST ALBANS JOLLEY #157,0.18,Food Establishment,Convenience Store,,277 NORTH MAIN ST,ST ALBANS,FRANKLIN,5478,8025273272,,,1
453218.2914,257970.4863,5830,ST ALBANS CITY ELEMENTARY SCHOOL,0.36084,Food Establishment,School,,29 BELLOWS ST,SAINT ALBANS,FRANKLIN,5478,8027820886,,,1
453693.2978,256933.538,5831,OLD FOUNDRY RESTAURANT,0.26,Food Establishment,Restaurant,,3 FEDERAL ST,ST ALBANS CITY,FRANKLIN,5478,(802) 524-4762,,,1
453733.7286,257055.4899,5832,JW RYANS PUB,0.63,Food Establishment,Restaurant,,42 KINGMAN ST,ST ALBANS,FRANKLIN,5478,8025244060,,,1
453732.8491,256933.2533,5833,HAMPTON INN ST. ALBANS,0.05,Food Establishment,Lodging,,43 Lake  ST,ST ALBANS CITY,FRANKLIN,5478,8025285020,,,1
453709.9982,257055.6607,5834,DURTY NELLY'S IRISH PUB,0.86625,Food Establishment,Bar,Bars/Pubs,51 FEDERAL ST,ST ALBANS,FRANKLIN,5478,8023639501,,,1
453858.1377,256754.5453,5835,KJ DINER,0.26,Food Establishment,Restaurant,,51 S MAIN ST,ST ALBANS CITY,FRANKLIN,5478,(802) 527-7340,,,1
453900.1597,257098.7465,5836,JEFFS MAIN SEAFOOD MARKET,0.05,Food Establishment,Caterer,,65 N MAIN ST,ST ALBANS CITY,FRANKLIN,5478,(802) 524-6135,,,1
453786.544,256699.4944,5837,ROSARIOS II,0.13,Food Establishment,Restaurant,Deli,66 S MAIN ST,ST ALBANS CITY,FRANKLIN,5478,(802) 527-6222,,,1
453904.4855,256598.6311,5838,BELLOWS FREE ACADEMY ST ALBANS,0.21,Food Establishment,School,,71 S MAIN ST,SAINT ALBANS,FRANKLIN,5478,8025276555,http://www.bfasta.net/,,1
453860.8486,257132.3674,5839,84 MAIN SPORTS GRILL,0.13,Food Establishment,Restaurant,,84 N MAIN ST,ST ALBANS CITY,FRANKLIN,5478,8023099487,,,1
453750.508,257188.7251,5840,BREAKYARD JOLLEY #162,0.084,Food Establishment,Restaurant,,93 FEDERAL ST,ST ALBANS CITY,FRANKLIN,5478,8025273272,,,1
453861.0878,257165.7047,5841,SWEET NOTHINGS,0.26,Food Establishment,Restaurant,,94 N MAIN ST,ST ALBANS CITY,FRANKLIN,5478,(802) 527-5118,,,1
453564.6502,261024.0615,5842,WARNERS SNACK BAR,0.72,Food Establishment,Restaurant,,495 US ROUTE 7,ST ALBANS,FRANKLIN,5478,8025242558,http://www.warnerssnackbar.com/,,1
451801.2478,257803.1458,5843,PATRICKS WEEKEND BAKE SHOP,0.05,Food Establishment,Caterer,,117 BRIGHAM RD,ST ALBANS TOWN,FRANKLIN,5478,(802) 524-2982,,,1
449434.5147,256576.6573,5844,BAYSIDE PAVILION,0.3465,Food Establishment,Bar,Bars/Pubs,15 GEORGIA SHORE RD,ST ALBANS TOWN,FRANKLIN,5481,8025240909,,,1
454116.4505,258586.3413,5845,JAZZIES SNACK BAR & DINER INC,0.05,Food Establishment,Caterer,,17 SWANTON RD,ST ALBANS TOWN,FRANKLIN,5478,(802) 782-0404,,,1
453823.6039,259655.2893,5846,PRICE CHOPPER SUPERMARKETS#127,0.72,Food Establishment,Grocery,,170 SWANTON RD,ST ALBANS,FRANKLIN,5478,8025242033,http://www.pricechopper.com/,,1
453927.4298,259799.0134,5848,ORIENTAL KITCHEN,0.26,Food Establishment,Restaurant,,178 SWANTON RD,ST ALBANS CITY,FRANKLIN,5478,8025276188,,,1
454045.5147,258620.1871,5849,PAPA JIMS PIZZERIA,0.13,Food Establishment,Restaurant,Deli,20 SWANTON RD,ST ALBANS TOWN,FRANKLIN,5478,(802) 524-7733,,,1
454126.183,258841.8711,5850,CHENG BIAO RESTAURANT,0.26,Food Establishment,Restaurant,,235 SWANTON RD,ST ALBANS TOWN,FRANKLIN,5478,(802) 524-7785,,,1
454198.3189,260086.0155,5851,PIE IN THE SKY,0.8925,Food Establishment,Restaurant,,267 SWANTON RD,ST ALBANS,FRANKLIN,5478,8025245442,,,1
454206.9382,260185.9713,5852,HANNAFORD SUPERMARKET & PHARMACY #8355,0.05,Food Establishment,Bakery,,277 SWANTON RD,ST ALBANS,FRANKLIN,5478,2078853321,,,1
454056.1629,260109.2566,5853,RAIL CITY GRILL,0.26,Food Establishment,Restaurant,,333 SWANTON ROAD,ST ALBANS TOWN,FRANKLIN,5478,(802) 849-2150,,,1
452254.3713,257044.078,5854,THE HEN HOUSE,0.26,Food Establishment,Restaurant,,359 LAKE  RD,SAINT ALBANS,FRANKLIN,5478,(802) 528-2865,,https://www.facebook.com/henhousevt/,1
452151.0433,256978.1678,5855,HARLEY DS BAR & GRILL,0.903,Food Establishment,Restaurant,,366 LAKE RD,ST ALBANS TOWN,FRANKLIN,5478,(802) 527-3997,,,1
453936.8504,260010.0936,5856,MAPLEFIELDS NORTH,0.26,Food Establishment,Restaurant,,366 SWANTON RD,ST ALBANS,FRANKLIN,5478,8025248710,,,1
452742.9137,255706.9083,5857,BARRY CALLEBAUT USA LLC,,Food Manufacturer,Sweets,,400 INDUSTRIAL PARK RD,ST ALBANS CITY,FRANKLIN,5478,8025249711,,,1
454765.9871,255358.9767,5858,AMATOS,0.315,Food Establishment,Restaurant,,555 FAIRFAX RD,ST ALBANS CITY,FRANKLIN,5478,8025248710,,,1
446440.4788,263735.5983,5859,L & A MARKET,0.18,Food Establishment,Grocery,,612 MAQUAM SHORE RD,ST ALBANS TOWN,FRANKLIN,5478,(802) 782-4875,,,1
454645.9726,255170.9017,5860,ST ALBANS JOLLEY #150,0.13,Food Establishment,Restaurant,Deli,711 FAIRFAX RD,ST ALBANS,FRANKLIN,5478,8025273272,,,1
454676.4481,255003.9929,5861,LAQUINTA INN & SUITES #2037,0.05,Food Establishment,Lodging,,813 FAIRFAX RD,ST ALBANS,FRANKLIN,5478,8025243300,,,1
449512.8371,256476.0242,5862,KINGS COVE HOME BAKE SHOP,0.26,Food Establishment,Restaurant,,90 GEORGIA SHORE RD,ST ALBANS TOWN,FRANKLIN,5478,(802) 524-2713,,,1
444282.9804,252774.0528,5863,BURTON ISLAND CONCESSION,0.05,Food Establishment,Caterer,,BURTON ISLAND STATE PARK,ST ALBANS CITY,FRANKLIN,5481,8029332723,,,1
454462.9643,255027.7261,5864,COLLINS PERLEY SNACK BAR,0.05,Food Establishment,Caterer,,RT 104 & 2 PO BOX 807,ST ALBANS CITY,FRANKLIN,5478,,,,1
451523.4583,269185.1153,5866,SHAGGYS SNACK BAR,0.2625,Food Establishment,Restaurant,,109 FIRST ST,SWANTON,FRANKLIN,5488,8028683906,,,1
451461.8781,268352.087,5867,FISH TALES,0.26,Food Establishment,Restaurant,,11 GRAND AV,SWANTON,FRANKLIN,5488,(802) 782-1723,,,1
451572.5938,269418.1222,5868,BLOOMIN ONION,0.05,Food Establishment,Caterer,,113 CANADA STREET,SWANTON,FRANKLIN,5488,,,,1
451658.0122,269228.5515,5869,Dunkin’ Donuts,0.21,Food Establishment,Bakery,,129 FIRST ST,SWANTON,FRANKLIN,5488,6033442684,,,1
451729.9897,269350.2546,5870,HANNAFORD SUPERMARKET #8408,0.05,Food Establishment,Bakery,,139 FIRST ST,SWANTON,FRANKLIN,5488,2078853321,,,1
450431.9593,269960.286,5871,PLUMROSE USA,,Food Manufacturer,Meat/Poultry/Seafood,,14 JONERGIN DR,SWANTON,FRANKLIN,5488,(802) 8687-314,,,1
449765.4805,270543.3723,5873,CARGILL ANIMAL NUTRITION,2.769230769,Food Manufacturer,Feed/Animal Products,,149 JONERGIN DR,SWANTON,FRANKLIN,5488,(802) 8683-232,,,1
451768.879,269272.1688,5874,McDonald’s,0.7875,Food Establishment,Restaurant,,153 FIRST ST,SWANTON,FRANKLIN,5488,8028689044,,,1
451824.2282,269282.8656,5876,SWANTON MOBIL MART,0.18,Food Establishment,Grocery,,165 1ST ST,SWANTON,FRANKLIN,5488,,,https://www.facebook.com/pages/Swanton-Mobil-Mart/152912908055769,1
451824.2282,269282.8656,5877,MAPLEFIELDS SWANTON,0.189,Food Establishment,Restaurant,,165 FIRST ST,SWANTON,FRANKLIN,5488,8025248710,,,1
452171.6947,269291.3751,5878,CHAMPLAIN FARMS,0.21,Food Establishment,Caterer,,188 FIRST ST,SWANTON,FRANKLIN,5488,8028641519,,,1
454674.5208,261460.6546,5879,MOTHER HUBBARDS BAKERY DELI & STORE,0.2625,Food Establishment,Bakery,,19 BUSHEY RD,SWANTON,FRANKLIN,5478,8025270777,,,1
450677.0459,268980.4239,5880,CHAMPLAIN FARMS,0.126,Food Establishment,Restaurant,,2 CANADA ST,SWANTON,FRANKLIN,5488,8028683823,,,1
453232.1146,265293.9106,5881,ROSIE'S VERMONT BEEF JERKY,,Food Manufacturer,Food Processor,,231 ST ALBANS RD,SWANTON,FRANKLIN,5488,(802) 8682-877,,,1
442898.6665,272434.6626,5882,B'S DISCOUNT,0.72,Food Establishment,Grocery,,236 LAKEWOOD DR,SWANTON,FRANKLIN,5488,,,,1
450285.0326,269339.0796,5883,POULIN GRAIN INC,0.634615385,Food Manufacturer,Feed/Animal Products,,24 DEPOT ST,SWANTON,FRANKLIN,5488,(802) 8683-323,,,1
451597.5411,268539.9861,5884,SWANTON ELEMENTARY SCHOOL,0.337305,Food Establishment,School,,24 4th  ST,SWANTON,FRANKLIN,5488,8028684920,,,1
450739.2697,268857.6991,5885,STE MARIES,0.05,Food Establishment,Caterer,,31 GRAND AVE,SWANTON,FRANKLIN,5488,8028683538,,,1
450488.4996,269104.1245,5886,SWANTON HOUSE OF PIZZA,0.26,Food Establishment,Restaurant,,32 MERCHANTS ROW,SWANTON,FRANKLIN,5488,,http://www.swantonhouseofpizza.com/,,1
450914.7613,269089.7309,5887,GIORDANO MANOR,0.105,Nursing/Assisted Living,Residential Facility,,34 CANADA STREET,SWANTON,FRANKLIN,5488,(802) 868-3903,,,1
450566.5952,268992.3885,5888,TIM'S SHOP DBA SWANTON HOUSE OF PIZZA,1.05,Food Establishment,Restaurant,,34 MERCHANTS ROW,SWANTON,FRANKLIN,5454,8028689918,,,1
449914.6841,261340.4314,5889,NORTHWEST STATE CORRECTIONAL FACILITY,1.2915,Correctional Facility,,,3649 LOWER NEWTON ROAD,SWANTON,FRANKLIN,5488,,,,1
450747.4216,268890.9762,5890,GU MARKETS LLC 1958,0.72,Food Establishment,Grocery,,39 FIRST ST,SWANTON,FRANKLIN,5488,(802) 868-2637,,,1
456707.7581,264047.0724,5891,VERMONT MADE RICHARD'S SAUCES,0,,,,461 BUSHEY RD,ST ALBANS CITY,FRANKLIN,5478,8022335669,,,1
450473.0526,269148.6971,5892,MARBLE MILL RESTAURANT & PUB,0.26,Food Establishment,Restaurant,,5 MERCHANTS ROW,SWANTON,FRANKLIN,5488,(802) 868-4545,,,1
451051.9586,270511.1822,5893,VILLAGE CONE & COFFEE BAKERY THE,0.13,Food Establishment,Bakery,,5 MONUMENT ROAD,SWANTON,FRANKLIN,5488,,,,1
453497.3524,270270.6913,5894,AEC SPECIALTY FOOD PRODUCTS,0.18,Food Establishment,Grocery,,555 VT ROUTE 78,SWANTON,FRANKLIN,5488,,http://www.teanewengland.com/index.htm,,1
450527.8045,269081.5943,5895,GOLDEN CRUST,0.26,Food Establishment,Restaurant,,57 MERCHANTS ROW,SWANTON,FRANKLIN,5488,,,,1
444364.6534,270399.0914,5896,TABOR HOUSE INN,0.105,Food Establishment,Caterer,,58 HOMESTEAD ST,SWANTON,FRANKLIN,5488,(802) 868-7575,,,1
453253.6992,261748.6677,5897,CHAMPLAIN RESTAURANT,0.26,Food Establishment,Restaurant,,581 ST ALBANS RD,SWANTON,FRANKLIN,5488,8023093690,,,1
451238.5543,269098.3714,5898,JACOBS RESTAURANT LLC,0.26,Food Establishment,Restaurant,,73 FIRST ST,SWANTON,FRANKLIN,5488,(802) 868-3190,,,1
450802.8613,268912.7768,5899,WOOD'S BEVERAGE OUTLET,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",75 1ST ST,SWANTON,FRANKLIN,5488,,,,1
450810.8422,268923.8288,5900,PAMS PLACE,0.05,Food Establishment,Caterer,,77 FIRST ST,SWANTON,FRANKLIN,5488,8025244522,,https://www.facebook.com/pages/Pams-Place/116128781748093,1
450668.9793,268958.2595,5901,CODYS CAFE,0.42,Food Establishment,Restaurant,,9 GRAND AVE,SWANTON,FRANKLIN,5440,,,,1
451444.3378,269163.488,5902,SWANTON JOLLEY #111,0.18,Food Establishment,Caterer,,97 FIRST ST,SWANTON,FRANKLIN,5488,8025273272,http://jolleyshortstop.com/,,1
451444.3378,269163.488,5903,SHORT STOP,0.055,Food Establishment,Caterer,,97 FIRST ST,SWANTON,FRANKLIN,5488,(802) 868-3527,,,1
475317.4436,276672.6691,5905,PHOENIX HOUSE 1835 ,0.21,Food Establishment,Restaurant,,7 POTATO HILL RD,WEST BERKSHIRE,FRANKLIN,5457,(802) 933-5170,,,1
436730.5843,274382.0166,5906,MAPLE CREST QUALITY FOOD,0.72,Food Establishment,Grocery,,10 WINTERS LANE EXT,ALBURGH,GRAND ISLE,5440,,,,1
437001.5393,277057.7727,5907,ALBURG SHORT STOP MOBIL,0.26,Food Establishment,Restaurant,,1106 ROUTE 2,ALBURGH,GRAND ISLE,5440,(802) 527-0116,,,1
436574.1756,275317.1267,5908,AUCTION HOUSE SNACK BAR,0.13,Food Establishment,Restaurant,Deli,14 LAKE ST,ALBURGH,GRAND ISLE,5440,(802) 796-3572,,,1
437051.6018,275734.7334,5909,ALBURG COMMUNITY EDUCATION CENTER,0.09765,Food Establishment,School,,14 N MAIN ST,ALBURGH,GRAND ISLE,5440,8027963573,,,1
436947.0943,275535.7145,5910,ALBURG BEVERAGE MART,0.05,Food Establishment,Caterer,,2 N MAIN ST,ALBURGH,GRAND ISLE,5440,(802) 796-3080,,,1
436947.0943,275535.7145,5911,ALBURGH BEVERAGE MART LLC,0.18,Food Establishment,Restaurant,,2 NORTH MAIN ST,ALBURGH,GRAND ISLE,5440,8027964749,,,1
435854.6133,271212.193,5912,SHORELINE CHOCOLATES,,Food Manufacturer,Sweets,,212 W SHORE RD,ALBURGH,GRAND ISLE,5440,(802) 7963-730,,,1
441612.453,275046.859,5913,KAYS RESTAURANT,0.26,Food Establishment,Restaurant,,225 ROUTE 78,ALBURGH,GRAND ISLE,5440,,,,1
436381.7943,267861.6993,5914,19TH HOLE BAR & GRILL,1.05,Food Establishment,Restaurant,,230 VT ROUTE 129,ALBURGH,GRAND ISLE,5440,8027964259,http://www.alburggolflinks.com/restaurant-19th-hole-bar-grill,,1
