State,County_name,metro_status,farming,mining,manufacturing,government,recreation,non_specialized,low_education,low_employment,pop_loss,retirement_dest,persistent_poverty,persistent_child_poverty
TX,Medina,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Menard,0,1,0.00,0,0,0,0,0,0,0,1,0,1
TX,Midland,1,0,1.00,0,0,0,0,0,0,0,0,0,0
TX,Milam,0,1,0.00,0,0,0,0,0,0,0,0,0,1
TX,Mills,0,1,0.00,0,0,0,0,0,0,0,0,0,1
TX,Mitchell,0,0,1.00,0,1,0,0,1,1,0,0,0,0
TX,Montague,0,0,1.00,0,0,0,0,0,0,0,0,0,0
TX,Montgomery,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Moore,0,0,0.00,1,0,0,0,1,0,0,0,0,0
TX,Morris,0,0,0.00,1,0,0,0,0,1,1,0,0,0
TX,Motley,0,1,0.00,0,0,0,0,0,0,1,0,0,1
TX,Nacogdoches,0,0,0.00,0,0,0,1,0,0,0,0,0,1
TX,Navarro,0,0,0.00,0,0,0,1,1,0,0,0,0,1
TX,Newton,1,0,0.00,0,0,0,1,0,1,0,0,0,0
TX,Nolan,0,0,0.00,0,0,0,1,0,0,1,0,0,0
TX,Nueces,1,0,0.00,0,0,0,1,0,0,0,0,0,1
TX,Ochiltree,0,0,1.00,0,0,0,0,1,0,0,0,0,0
TX,Oldham,1,1,0.00,0,0,0,0,0,0,1,0,0,0
TX,Orange,1,0,0.00,1,0,0,0,0,0,0,0,0,0
TX,Palo Pinto,0,0,1.00,0,0,0,0,0,0,0,0,0,0
TX,Panola,0,0,1.00,0,0,0,0,0,0,0,0,0,0
TX,Parker,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Parmer,0,1,0.00,1,0,0,0,1,0,0,0,0,1
TX,Pecos,0,0,1.00,0,0,0,0,1,1,0,0,0,1
TX,Polk,0,0,0.00,0,0,0,1,1,1,0,1,0,1
TX,Potter,1,0,0.00,0,0,0,1,1,0,0,0,0,0
TX,Presidio,0,0,0.00,0,1,0,0,1,0,0,0,1,1
TX,Rains,0,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Randall,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Reagan,0,0,1.00,0,0,0,0,1,0,0,0,0,0
TX,Real,0,1,0.00,0,0,1,0,0,1,0,1,1,1
TX,Red River,0,1,0.00,0,0,0,0,0,1,1,0,0,1
TX,Reeves,0,0,1.00,0,0,0,0,1,1,0,0,1,1
TX,Refugio,0,0,1.00,0,0,0,0,0,1,1,0,0,1
TX,Roberts,0,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Robertson,1,1,1.00,0,0,0,0,1,0,0,0,1,1
TX,Rockwall,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Runnels,0,1,0.00,0,0,0,0,0,0,0,0,0,0
TX,Rusk,1,0,1.00,0,0,0,0,0,1,0,0,0,0
TX,Sabine,0,0,0.00,1,0,0,0,0,1,0,0,0,1
TX,San Augustine,0,0,0.00,0,0,0,1,1,1,0,0,1,1
TX,San Jacinto,0,0,0.00,0,0,0,1,1,1,0,0,0,1
TX,San Patricio,1,0,0.00,0,0,0,1,0,0,0,0,0,1
TX,San Saba,0,1,0.00,0,0,0,0,0,1,0,0,0,1
TX,Schleicher,0,1,1.00,0,0,0,0,0,0,0,0,0,0
TX,Scurry,0,0,1.00,0,0,0,0,1,0,0,0,0,0
TX,Shackelford,0,0,1.00,0,0,0,0,0,0,0,0,0,0
TX,Shelby,0,0,0.00,1,0,0,0,1,0,0,0,0,1
TX,Sherman,0,1,0.00,0,0,0,0,1,0,0,0,0,0
TX,Smith,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Somervell,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Starr,0,0,0.00,0,0,0,1,1,1,0,0,1,1
TX,Stephens,0,0,1.00,0,0,0,0,0,1,0,0,0,0
TX,Sterling,0,0,1.00,0,0,0,0,0,0,1,0,0,0
TX,Stonewall,0,1,1.00,0,0,0,0,0,0,1,0,0,0
TX,Sutton,0,0,1.00,0,0,0,0,1,0,0,0,0,0
TX,Swisher,0,1,0.00,0,0,0,0,1,1,0,0,0,0
TX,Tarrant,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Taylor,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Terrell,0,0,1.00,0,1,0,0,1,0,1,0,0,0
TX,Terry,0,0,1.00,0,0,0,0,1,1,1,0,0,1
TX,Throckmorton,0,1,1.00,0,0,0,0,0,0,1,0,0,0
TX,Titus,0,0,0.00,1,0,0,0,1,0,0,0,0,0
TX,Tom Green,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Travis,1,0,0.00,0,1,0,0,0,0,0,0,0,0
TX,Trinity,0,0,0.00,0,0,1,0,0,1,0,0,0,1
TX,Tyler,0,0,0.00,0,1,0,0,0,1,0,0,0,0
TX,Upshur,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Upton,0,0,1.00,0,0,0,0,0,0,1,0,0,0
TX,Uvalde,0,0,0.00,0,0,0,1,1,0,0,0,1,1
TX,Val Verde,0,0,0.00,0,1,0,0,1,0,0,0,1,1
TX,Van Zandt,0,1,0.00,0,0,0,0,0,0,0,0,0,0
TX,Victoria,1,0,1.00,0,0,0,0,0,0,0,0,0,0
TX,Walker,0,0,0.00,0,1,0,0,0,1,0,0,0,0
TX,Waller,1,0,0.00,1,1,0,0,0,0,0,1,0,0
TX,Ward,0,0,1.00,0,0,0,0,1,0,1,0,0,0
TX,Washington,0,0,0.00,1,0,0,0,0,0,0,1,0,0
TX,Webb,1,0,0.00,0,0,0,1,1,0,0,0,1,1
TX,Wharton,0,0,0.00,0,0,0,1,1,0,0,0,0,0
TX,Wheeler,0,0,1.00,0,0,0,0,0,0,0,0,0,0
TX,Wichita,1,0,1.00,0,0,0,0,0,0,0,0,0,0
TX,Wilbarger,0,0,0.00,0,1,0,0,1,0,1,0,0,0
TX,Willacy,0,0,0.00,0,0,0,1,1,1,0,0,1,1
TX,Williamson,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Wilson,1,1,0.00,0,0,0,0,0,0,0,1,0,0
TX,Winkler,0,0,1.00,0,0,0,0,1,0,1,0,0,0
TX,Wise,1,0,1.00,0,0,0,0,0,0,0,1,0,0
TX,Wood,0,0,0.00,0,0,0,1,0,1,0,1,0,0
TX,Yoakum,0,0,1.00,0,0,0,0,1,0,0,0,0,1
TX,Young,0,0,1.00,0,0,0,0,0,0,0,0,0,0
TX,Zapata,0,0,1.00,0,0,0,0,1,0,0,0,1,1
TX,Zavala,0,0,0.00,0,0,0,1,1,1,0,0,1,1
UT,Beaver,0,0,0.00,0,0,1,0,0,0,0,0,0,0
UT,Box Elder,1,0,0.00,1,0,0,0,0,0,0,0,0,0
UT,Cache,1,0,0.00,1,1,0,0,0,0,0,0,0,0
UT,Carbon,0,0,1.00,0,0,0,0,0,0,0,0,0,0
UT,Daggett,0,0,1.00,0,1,1,0,0,1,0,0,0,0
UT,Davis,1,0,0.00,0,1,0,0,0,0,0,0,0,0
UT,Duchesne,0,0,1.00,0,0,0,0,0,0,0,0,0,0
UT,Emery,0,0,1.00,0,0,0,0,0,0,0,0,0,0
UT,Garfield,0,0,0.00,0,1,1,0,0,0,0,1,0,0
UT,Grand,0,0,0.00,0,0,1,0,0,0,0,0,0,0
UT,Iron,0,0,0.00,0,1,1,0,0,0,0,1,0,0
UT,Juab,1,0,0.00,0,0,0,1,0,0,0,1,0,0
UT,Kane,0,0,0.00,0,0,1,0,0,0,0,1,0,0
UT,Millard,0,0,0.00,0,0,0,1,0,0,0,0,0,0
UT,Morgan,1,0,0.00,0,0,0,1,0,0,0,0,0,0
UT,Piute,0,1,0.00,0,0,1,0,0,1,0,1,0,0
UT,Rich,0,0,0.00,0,0,1,0,0,0,0,0,0,0
UT,Salt Lake,1,0,0.00,0,0,0,1,0,0,0,0,0,0
UT,San Juan,0,0,1.00,0,0,0,0,0,1,0,0,1,1
UT,Sanpete,0,0,0.00,0,1,1,0,0,1,0,1,0,0
UT,Sevier,0,0,0.00,0,0,0,1,0,0,0,1,0,0
UT,Summit,0,0,0.00,0,0,1,0,0,0,0,0,0,0
UT,Tooele,1,0,0.00,0,1,0,0,0,0,0,1,0,0
UT,Uintah,0,0,1.00,0,0,0,0,0,0,0,0,0,0
UT,Utah,1,0,0.00,0,0,0,1,0,0,0,1,0,0
UT,Wasatch,0,0,0.00,0,0,1,0,0,0,0,1,0,0
UT,Washington,1,0,0.00,0,0,1,0,0,0,0,1,0,0
UT,Wayne,0,0,0.00,0,1,1,0,0,0,0,0,0,0
UT,Weber,1,0,0.00,0,1,0,0,0,0,0,0,0,0
VT,Addison,0,0,0.00,0,0,0,1,0,0,0,0,0,0
VT,Bennington,0,0,0.00,0,0,1,0,0,0,0,0,0,0
VT,Caledonia,0,0,0.00,0,0,0,1,0,0,0,0,0,0
VT,Chittenden,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VT,Essex,0,0,0.00,0,1,0,0,0,0,0,0,0,0
VT,Franklin,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VT,Grand Isle,1,0,0.00,0,0,1,0,0,0,0,0,0,0
VT,Lamoille,0,0,0.00,0,0,1,0,0,0,0,0,0,0
VT,Orange,0,0,0.00,0,0,1,0,0,0,0,0,0,0
VT,Orleans,0,0,0.00,0,0,1,0,0,0,0,0,0,0
VT,Rutland,0,0,0.00,0,0,1,0,0,0,0,0,0,0
VT,Washington,0,0,0.00,0,1,1,0,0,0,0,0,0,0
VT,Windham,0,0,0.00,0,0,1,0,0,0,0,0,0,0
VT,Windsor,0,0,0.00,0,0,1,0,0,0,0,0,0,0
VA,Accomack,0,0,0.00,1,0,1,0,0,0,0,0,0,1
VA,Albemarle,1,0,0.00,0,1,0,0,0,0,0,0,0,0
VA,Alleghany,0,0,0.00,1,0,0,0,0,0,1,0,0,0
VA,Amelia,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Amherst,1,0,0.00,0,1,0,0,0,0,0,0,0,0
VA,Appomattox,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Arlington,1,0,0.00,0,1,0,0,0,0,0,0,0,0
VA,Augusta,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Bath,0,0,0.00,0,0,1,0,0,0,0,0,0,0
VA,Bedford,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Bland,0,0,0.00,1,1,0,0,0,1,0,0,0,0
VA,Botetourt,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Brunswick,0,0,0.00,0,0,0,1,1,1,0,0,0,1
VA,Buchanan,0,0,1.00,0,0,0,0,1,1,1,0,0,1
VA,Buckingham,1,0,0.00,0,1,0,0,1,1,0,0,0,1
VA,Campbell,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Caroline,1,0,0.00,0,1,0,0,0,0,0,0,0,0
VA,Carroll,0,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Charles City,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Charlotte,0,0,0.00,0,0,0,1,0,0,0,0,0,1
VA,Chesterfield,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Clarke,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Craig,1,0,0.00,0,0,1,0,0,0,0,0,0,0
VA,Culpeper,1,0,0.00,0,0,0,1,0,0,0,1,0,0
VA,Cumberland,0,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Dickenson,0,0,1.00,0,0,0,0,1,1,1,0,0,1
VA,Dinwiddie,1,0,0.00,0,0,0,1,1,1,0,0,0,1
VA,Essex,0,0,0.00,0,0,1,0,0,0,0,1,0,0
VA,Fairfax,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Fauquier,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Floyd,1,1,0.00,0,0,0,0,0,0,0,0,0,0
VA,Fluvanna,1,0,0.00,0,0,0,1,0,0,0,1,0,0
VA,Franklin,1,0,0.00,0,0,0,1,0,0,0,1,0,0
VA,Frederick,1,0,0.00,0,0,0,1,0,0,0,1,0,0
VA,Giles,1,0,0.00,1,0,0,0,0,0,0,0,0,0
VA,Gloucester,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Goochland,1,0,0.00,0,0,0,1,0,1,0,1,0,0
VA,Grayson,0,1,0.00,0,0,0,0,0,1,0,0,0,0
VA,Greene,1,0,0.00,0,0,0,1,0,0,0,1,0,0
VA,Greensville,0,0,0.00,1,1,0,0,1,1,0,0,0,0
VA,Halifax,0,0,0.00,0,0,0,1,0,1,0,0,0,0
VA,Hanover,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Henrico,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Henry,0,0,0.00,0,0,0,1,0,1,0,0,0,0
VA,Highland,0,0,0.00,0,0,0,1,0,0,1,0,0,0
VA,Isle of Wight,1,0,0.00,1,0,0,0,0,0,0,1,0,0
VA,James City,1,0,0.00,0,1,1,0,0,0,0,1,0,0
VA,King and Queen,0,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,King George,0,0,0.00,0,1,0,0,0,0,0,0,0,0
VA,King William,1,0,0.00,1,0,0,0,0,0,0,0,0,0
VA,Lancaster,0,0,0.00,0,0,1,0,0,0,0,1,0,0
VA,Lee,0,0,0.00,0,1,0,0,1,1,0,0,1,1
VA,Loudoun,1,0,0.00,0,0,0,1,0,0,0,1,0,0
VA,Louisa,0,0,0.00,0,0,1,0,0,0,0,1,0,0
VA,Lunenburg,0,0,0.00,0,1,0,0,1,1,0,0,0,1
VA,Madison,0,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Mathews,1,0,0.00,0,0,1,0,0,0,0,0,0,0
VA,Mecklenburg,0,0,0.00,0,0,0,1,1,1,0,0,0,1
VA,Middlesex,0,0,0.00,0,0,1,0,0,0,0,1,0,0
VA,Montgomery,1,0,0.00,0,1,0,0,0,0,0,0,0,0
VA,Nelson,1,0,0.00,0,0,1,0,0,0,0,0,0,0
VA,New Kent,1,0,0.00,0,0,0,1,0,0,0,1,0,0
VA,Northampton,0,0,0.00,0,0,0,1,0,0,0,0,1,1
VA,Northumberland,0,0,0.00,0,0,1,0,0,0,0,0,0,0
VA,Nottoway,0,0,0.00,0,1,0,0,1,1,0,0,0,0
VA,Orange,0,0,0.00,0,0,0,1,0,0,0,1,0,0
VA,Page,0,0,0.00,0,0,1,0,1,0,0,0,0,0
VA,Patrick,0,0,0.00,1,0,0,0,0,1,0,0,0,0
VA,Pittsylvania,0,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Powhatan,1,0,0.00,0,1,0,0,0,1,0,1,0,0
VA,Prince Edward,0,0,0.00,0,1,0,0,0,0,0,1,0,1
VA,Prince George,1,0,0.00,0,1,0,0,0,1,0,0,0,0
VA,Prince William,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Pulaski,1,0,0.00,1,0,0,0,0,0,0,0,0,0
VA,Rappahannock,1,0,0.00,0,0,1,0,0,0,0,0,0,0
VA,Richmond,0,0,0.00,0,1,0,0,1,1,0,1,0,0
VA,Roanoke,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Rockbridge,0,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Rockingham,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Russell,0,0,0.00,0,0,0,1,0,1,0,0,0,0
VA,Scott,1,1,0.00,0,0,0,0,0,1,0,0,0,0
VA,Shenandoah,0,0,0.00,1,0,0,0,0,0,0,1,0,0
VA,Smyth,0,0,0.00,1,0,0,0,0,1,0,0,0,0
VA,Southampton,0,0,0.00,0,1,0,0,1,1,0,0,0,1
VA,Spotsylvania,1,0,0.00,0,0,0,1,0,0,0,1,0,0
VA,Stafford,1,0,0.00,0,1,0,0,0,0,0,0,0,0
VA,Surry,0,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Sussex,1,0,0.00,0,1,0,0,1,1,0,0,0,0
VA,Tazewell,0,0,0.00,0,0,0,1,0,1,0,0,0,0
VA,Warren,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Washington,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Westmoreland,0,0,0.00,0,0,1,0,0,0,0,0,0,0
VA,Wise,0,0,1.00,0,1,0,0,1,1,0,0,0,0
VA,Wythe,0,0,0.00,1,0,0,0,0,0,0,0,0,0
VA,York,1,0,0.00,0,0,1,0,0,0,0,0,0,0
VA,Alexandria city,1,0,0.00,0,1,0,0,0,0,0,0,0,0
VA,Bedford City,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Bristol city,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Buena Vista city,0,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Charlottesville city,1,0,0.00,0,1,0,0,0,0,0,0,0,0
VA,Chesapeake city,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Colonial Heights city,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Covington city,0,0,0.00,1,0,0,0,0,0,1,0,0,0
VA,Danville city,0,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Emporia city,0,0,0.00,1,1,0,0,1,1,0,0,0,0
VA,Fairfax city,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Falls Church city,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Franklin city,0,0,0.00,0,1,0,0,1,1,0,0,0,1
VA,Fredericksburg city,1,0,0.00,0,0,0,1,0,0,0,1,0,0
VA,Galax city,0,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Hampton city,1,0,0.00,0,1,0,0,0,0,0,0,0,0
VA,Harrisonburg city,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Hopewell city,1,0,0.00,0,1,0,0,0,1,0,0,0,0
VA,Lexington city,0,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Lynchburg city,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Manassas city,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Manassas Park city,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Martinsville city,0,0,0.00,0,0,0,1,0,1,0,0,0,0
VA,Newport News city,1,0,0.00,1,0,0,0,0,0,0,0,0,0
VA,Norfolk city,1,0,0.00,0,1,0,0,0,0,0,0,0,0
VA,Norton city,0,0,1.00,0,1,0,0,1,1,0,0,0,0
VA,Petersburg city,1,0,0.00,0,0,0,1,1,1,0,0,0,1
VA,Poquoson city,1,0,0.00,0,0,1,0,0,0,0,0,0,0
VA,Portsmouth city,1,0,0.00,0,1,0,0,0,0,0,0,0,0
VA,Radford city,1,0,0.00,0,1,0,0,0,0,0,0,0,0
VA,Richmond city,1,0,0.00,0,1,0,0,0,0,0,0,0,0
VA,Roanoke city,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Salem city,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Staunton city,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Suffolk city,1,0,0.00,0,0,0,1,0,0,0,1,0,0
VA,Virginia Beach city,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Waynesboro city,1,0,0.00,0,0,0,1,0,0,0,0,0,0
VA,Williamsburg city,1,0,0.00,0,1,1,0,0,0,0,1,0,0
VA,Winchester city,1,0,0.00,0,0,0,1,0,0,0,1,0,0
WA,Adams,0,1,0.00,0,0,0,0,1,0,0,0,0,0
WA,Asotin,1,0,0.00,0,0,0,1,0,0,0,1,0,1
WA,Benton,1,0,0.00,0,0,0,1,0,0,0,0,0,0
WA,Chelan,1,0,0.00,0,0,1,0,0,0,0,0,0,0
WA,Clallam,0,0,0.00,0,0,0,1,0,1,0,1,0,0
WA,Clark,1,0,0.00,0,0,0,1,0,0,0,1,0,0
WA,Columbia,1,1,0.00,0,0,0,0,0,0,0,1,0,0
WA,Cowlitz,1,0,0.00,0,0,0,1,0,1,0,1,0,0
WA,Douglas,1,1,0.00,0,0,0,0,1,0,0,0,0,0
WA,Ferry,0,0,0.00,0,1,0,0,0,1,0,1,0,0
WA,Franklin,1,0,0.00,0,0,0,1,1,0,0,1,0,0
WA,Garfield,0,1,0.00,0,1,0,0,0,0,0,0,0,0
WA,Grant,0,1,0.00,0,0,0,0,1,0,0,0,0,0
WA,Grays Harbor,0,0,0.00,0,0,0,1,0,1,0,0,0,0
WA,Island,0,0,0.00,0,0,1,0,0,0,0,1,0,0
WA,Jefferson,0,0,0.00,0,0,1,0,0,1,0,1,0,0
WA,King,1,0,0.00,0,0,0,1,0,0,0,0,0,0
WA,Kitsap,1,0,0.00,0,1,0,0,0,0,0,0,0,0
WA,Kittitas,0,0,0.00,0,1,1,0,0,0,0,0,0,0
WA,Klickitat,0,0,0.00,0,0,0,1,0,1,0,0,0,0
WA,Lewis,0,0,0.00,0,0,0,1,0,1,0,1,0,0
WA,Lincoln,0,1,0.00,0,0,0,0,0,0,0,0,0,0
WA,Mason,0,0,0.00,0,0,1,0,0,1,0,1,0,0
WA,Okanogan,0,1,0.00,0,0,1,0,0,1,0,0,0,0
WA,Pacific,0,0,0.00,0,0,1,0,0,1,0,0,0,0
WA,Pend Oreille,1,0,0.00,0,0,0,1,0,1,0,1,0,0
WA,Pierce,1,0,0.00,0,0,0,1,0,0,0,0,0,0
WA,San Juan,0,0,0.00,0,0,1,0,0,0,0,0,0,0
WA,Skagit,1,0,0.00,0,0,0,1,0,0,0,1,0,0
WA,Skamania,1,0,0.00,0,0,1,0,0,0,0,0,0,0
WA,Snohomish,1,0,0.00,1,0,0,0,0,0,0,0,0,0
WA,Spokane,1,0,0.00,0,0,0,1,0,0,0,0,0,0
WA,Stevens,1,0,0.00,0,0,0,1,0,1,0,1,0,0
WA,Thurston,1,0,0.00,0,1,0,0,0,0,0,1,0,0
WA,Wahkiakum,0,0,0.00,0,0,0,1,0,1,0,1,0,0
WA,Walla Walla,1,0,0.00,0,1,0,0,0,0,0,0,0,0
WA,Whatcom,1,0,0.00,0,0,1,0,0,0,0,1,0,0
WA,Whitman,0,0,0.00,0,1,0,0,0,0,0,0,0,0
WA,Yakima,1,0,0.00,0,0,0,1,1,0,0,0,0,0
WV,Barbour,0,0,1.00,0,0,0,0,0,1,0,0,0,1
WV,Berkeley,1,0,0.00,0,1,0,0,0,0,0,1,0,0
WV,Boone,1,0,1.00,0,0,0,0,1,1,1,0,0,0
WV,Braxton,0,0,0.00,0,0,0,1,0,1,0,0,1,1
WV,Brooke,1,0,0.00,1,0,0,0,0,0,1,0,0,0
WV,Cabell,1,0,0.00,0,0,0,1,0,1,1,0,0,0
WV,Calhoun,0,0,1.00,0,0,0,0,1,1,0,0,1,1
WV,Clay,1,0,1.00,0,0,0,0,1,1,0,0,1,1
WV,Doddridge,0,0,1.00,0,0,0,0,0,1,0,1,0,1
WV,Fayette,1,0,0.00,0,1,0,0,0,1,1,0,0,1
WV,Gilmer,0,0,1.00,0,1,0,0,1,1,0,0,1,1
WV,Grant,0,0,0.00,0,0,0,1,0,0,0,0,0,0
WV,Greenbrier,0,0,0.00,0,0,1,0,0,1,0,0,0,0
WV,Hampshire,1,0,0.00,0,0,1,0,0,1,0,1,0,1
WV,Hancock,1,0,0.00,1,0,1,0,0,0,1,0,0,0
WV,Hardy,0,0,0.00,1,0,0,0,0,0,0,0,0,0
WV,Harrison,0,0,0.00,0,1,0,0,0,0,0,0,0,0
WV,Jackson,0,0,0.00,1,0,0,0,0,1,0,0,0,0
WV,Jefferson,1,0,0.00,0,1,1,0,0,0,0,0,0,0
WV,Kanawha,1,0,0.00,0,1,0,0,0,0,1,0,0,0
WV,Lewis,0,0,1.00,0,1,0,0,0,0,1,0,0,0
WV,Lincoln,1,0,1.00,0,0,0,0,1,1,0,0,1,1
WV,Logan,0,0,1.00,0,0,0,0,0,1,1,0,0,1
WV,McDowell,0,0,1.00,0,1,0,0,1,1,1,0,1,1
WV,Marion,0,0,1.00,0,0,0,0,0,0,1,0,0,0
WV,Marshall,1,0,1.00,1,0,0,0,0,0,1,0,0,0
WV,Mason,0,0,0.00,0,0,0,1,0,1,0,0,0,0
WV,Mercer,0,0,0.00,0,0,0,1,0,1,1,0,0,0
WV,Mineral,1,0,0.00,1,0,0,0,0,0,0,0,0,0
WV,Mingo,0,0,1.00,0,0,0,0,1,1,1,0,1,1
WV,Monongalia,1,0,0.00,0,1,0,0,0,0,0,0,0,0
WV,Monroe,0,0,0.00,0,1,0,0,0,1,0,0,0,1
WV,Morgan,0,0,0.00,0,0,1,0,0,1,0,1,0,0
WV,Nicholas,0,0,1.00,0,0,0,0,0,1,1,0,0,1
WV,Ohio,1,0,0.00,0,0,0,1,0,0,1,0,0,0
WV,Pendleton,0,1,0.00,0,0,0,0,0,0,0,0,0,0
WV,Pleasants,0,0,0.00,0,0,0,1,0,1,0,0,0,0
WV,Pocahontas,0,0,0.00,0,0,1,0,0,1,0,0,0,0
WV,Preston,1,0,0.00,0,1,0,0,0,1,0,0,0,0
WV,Putnam,1,0,0.00,0,0,0,1,0,0,0,0,0,0
WV,Raleigh,1,0,1.00,0,0,0,0,0,1,0,0,0,0
WV,Randolph,0,0,0.00,0,0,0,1,0,1,0,1,0,1
WV,Ritchie,0,0,1.00,1,0,0,0,0,1,0,0,0,1
WV,Roane,0,0,1.00,0,0,0,0,1,1,0,0,0,0
WV,Summers,0,0,0.00,0,0,0,1,0,1,0,0,0,1
WV,Taylor,0,0,0.00,0,0,0,1,0,1,0,0,0,0
WV,Tucker,0,0,0.00,0,1,1,0,0,0,1,0,0,1
WV,Tyler,0,0,0.00,1,0,0,0,0,1,1,0,0,0
WV,Upshur,0,0,1.00,0,0,0,0,0,0,0,0,0,0
WV,Wayne,1,0,1.00,0,1,0,0,0,1,0,0,0,1
WV,Webster,0,0,1.00,0,0,0,0,1,1,1,0,1,1
WV,Wetzel,0,0,0.00,0,0,0,1,0,1,1,0,0,0
WV,Wirt,1,0,0.00,0,0,0,1,0,1,0,0,0,0
WV,Wood,1,0,0.00,0,0,0,1,0,0,0,0,0,0
WV,Wyoming,0,0,1.00,0,0,0,0,0,1,1,0,0,1
WI,Adams,0,0,0.00,0,0,1,0,0,1,0,0,0,0
WI,Ashland,0,0,0.00,0,0,1,0,0,0,0,0,0,0
WI,Barron,0,0,0.00,1,0,0,0,0,0,0,0,0,0
WI,Bayfield,0,0,0.00,0,0,1,0,0,0,0,0,0,0
WI,Brown,1,0,0.00,0,0,0,1,0,0,0,0,0,0
WI,Buffalo,0,0,0.00,0,0,0,1,0,0,0,0,0,0
WI,Burnett,0,0,0.00,0,0,1,0,0,0,0,0,0,0
WI,Calumet,1,0,0.00,1,0,0,0,0,0,0,0,0,0
WI,Chippewa,1,0,0.00,1,0,0,0,0,0,0,0,0,0
WI,Clark,0,0,0.00,1,0,0,0,0,0,0,0,0,0
WI,Columbia,1,0,0.00,1,0,0,0,0,0,0,0,0,0
WI,Crawford,0,0,0.00,0,0,0,1,0,0,0,0,0,0
WI,Dane,1,0,0.00,0,1,0,0,0,0,0,0,0,0
WI,Dodge,0,0,0.00,1,0,0,0,0,0,0,0,0,0
WI,Door,0,0,0.00,0,0,1,0,0,0,0,0,0,0
WI,Douglas,1,0,0.00,0,0,1,0,0,0,0,0,0,0
WI,Dunn,0,0,0.00,0,1,0,0,0,0,0,0,0,0
WI,Eau Claire,1,0,0.00,0,0,0,1,0,0,0,0,0,0
WI,Florence,0,0,0.00,0,0,1,0,0,0,0,0,0,0
WI,Fond du Lac,1,0,0.00,1,0,0,0,0,0,0,0,0,0
