census_year,county_name,state_name,urban,rural
2000,Sandusky,Ohio,14307,9410
2000,Scioto,Ohio,15822,15049
2000,Seneca,Ohio,12648,9644
2000,Shelby,Ohio,8023,9613
2000,Stark,Ohio,129478,18838
2000,Summit,Ohio,209359,8429
2000,Trumbull,Ohio,67165,21855
2000,Tuscarawas,Ohio,21694,13959
2000,Union,Ohio,5521,8825
2000,Van Wert,Ohio,5874,5713
2000,Vinton,Ohio,355,4537
2000,Warren,Ohio,43296,12670
2000,Washington,Ohio,9445,15692
2000,Wayne,Ohio,21283,19162
2000,Williams,Ohio,5547,9558
2000,Wood,Ohio,30572,14600
2000,Wyandot,Ohio,4110,4772
2000,Adair,Oklahoma,1259,6212
2000,Alfalfa,Oklahoma,0,2199
2000,Atoka,Oklahoma,1050,3914
2000,Beaver,Oklahoma,0,2245
2000,Beckham,Oklahoma,4987,2369
2000,Blaine,Oklahoma,1259,2900
2000,Bryan,Oklahoma,5357,9065
2000,Caddo,Oklahoma,2087,8870
2000,Canadian,Oklahoma,24248,7236
2000,Carter,Oklahoma,8390,9602
2000,Cherokee,Oklahoma,6414,9761
2000,Choctaw,Oklahoma,2285,3935
2000,Cimarron,Oklahoma,0,1257
2000,Cleveland,Oklahoma,64902,14284
2000,Coal,Oklahoma,0,2373
2000,Comanche,Oklahoma,31241,8567
2000,Cotton,Oklahoma,1081,1533
2000,Craig,Oklahoma,2347,3273
2000,Creek,Oklahoma,12120,13169
2000,Custer,Oklahoma,7063,3073
2000,Delaware,Oklahoma,2690,12148
2000,Dewey,Oklahoma,0,1962
2000,Ellis,Oklahoma,0,1769
2000,Garfield,Oklahoma,18586,4589
2000,Garvin,Oklahoma,3620,7245
2000,Grady,Oklahoma,6271,11070
2000,Grant,Oklahoma,0,2089
2000,Greer,Oklahoma,1194,1043
2000,Harmon,Oklahoma,0,1266
2000,Harper,Oklahoma,0,1509
2000,Haskell,Oklahoma,1066,3558
2000,Hughes,Oklahoma,1965,3354
2000,Jackson,Oklahoma,7837,2753
2000,Jefferson,Oklahoma,0,2716
2000,Johnston,Oklahoma,1108,2949
2000,Kay,Oklahoma,14512,4645
2000,Kingfisher,Oklahoma,1588,3659
2000,Kiowa,Oklahoma,1479,2729
2000,Latimer,Oklahoma,1045,2906
2000,Le Flore,Oklahoma,5601,12260
2000,Lincoln,Oklahoma,986,11192
2000,Logan,Oklahoma,4131,8258
2000,Love,Oklahoma,0,3442
2000,McClain,Oklahoma,1923,8408
2000,McCurtain,Oklahoma,3916,9300
2000,McIntosh,Oklahoma,1101,6984
2000,Major,Oklahoma,0,3046
2000,Marshall,Oklahoma,1443,3928
2000,Mayes,Oklahoma,3407,11416
2000,Murray,Oklahoma,1796,3207
2000,Muskogee,Oklahoma,16850,9608
2000,Noble,Oklahoma,2163,2341
2000,Nowata,Oklahoma,1875,2272
2000,Okfuskee,Oklahoma,1205,3065
2000,Oklahoma,Oklahoma,251413,15421
2000,Okmulgee,Oklahoma,8057,7243
2000,Osage,Oklahoma,6479,10138
2000,Ottawa,Oklahoma,6681,6303
2000,Pawnee,Oklahoma,1284,5099
2000,Payne,Oklahoma,18221,8459
2000,Pittsburg,Oklahoma,8413,8744
2000,Pontotoc,Oklahoma,7023,6955
2000,Pottawatomie,Oklahoma,12542,11998
2000,Pushmataha,Oklahoma,0,4739
2000,Roger Mills,Oklahoma,0,1428
2000,Rogers,Oklahoma,11300,14424
2000,Seminole,Oklahoma,3494,6081
2000,Sequoyah,Oklahoma,4960,9801
2000,Stephens,Oklahoma,10194,7269
2000,Texas,Oklahoma,3627,3526
2000,Tillman,Oklahoma,1782,1812
2000,Tulsa,Oklahoma,217188,9704
2000,Wagoner,Oklahoma,11369,9641
2000,Washington,Oklahoma,16048,4131
2000,Washita,Oklahoma,1223,3283
2000,Woods,Oklahoma,2262,1422
2000,Woodward,Oklahoma,4462,2679
2000,Baker,Oregon,3856,3027
2000,Benton,Oregon,24704,5441
2000,Clackamas,Oregon,102855,25346
2000,Clatsop,Oregon,8840,5863
2000,Columbia,Oregon,8715,7660
2000,Coos,Oregon,16469,9744
2000,Crook,Oregon,3909,3445
2000,Curry,Oregon,4479,5064
2000,Deschutes,Oregon,28973,16622
2000,Douglas,Oregon,23524,16297
2000,Gilliam,Oregon,0,819
2000,Grant,Oregon,0,3246
2000,Harney,Oregon,1770,1266
2000,Hood River,Oregon,3407,3841
2000,Jackson,Oregon,55982,15550
2000,Jefferson,Oregon,2496,4231
2000,Josephine,Oregon,16173,14827
2000,Klamath,Oregon,16506,8699
2000,Lake,Oregon,1342,1742
2000,Lane,Oregon,106499,23954
2000,Lincoln,Oregon,12075,7221
2000,Linn,Oregon,25657,13884
2000,Malheur,Oregon,5688,4533
2000,Marion,Oregon,86644,14997
2000,Morrow,Oregon,1827,1949
2000,Multnomah,Oregon,267738,4360
2000,Polk,Oregon,17775,5283
2000,Sherman,Oregon,0,797
2000,Tillamook,Oregon,2324,7876
2000,Umatilla,Oregon,17715,7480
2000,Union,Oregon,5798,3942
2000,Wallowa,Oregon,0,3029
2000,Wasco,Oregon,6302,3099
2000,Washington,Oregon,158551,10611
2000,Wheeler,Oregon,0,653
2000,Yamhill,Oregon,19943,8789
2000,Adams,Pennsylvania,13425,20227
2000,Allegheny,Pennsylvania,523983,13167
2000,Armstrong,Pennsylvania,11531,17474
2000,Beaver,Pennsylvania,54696,17880
2000,Bedford,Pennsylvania,3580,16188
2000,Berks,Pennsylvania,104285,37285
2000,Blair,Pennsylvania,38799,12719
2000,Bradford,Pennsylvania,7438,17015
2000,Bucks,Pennsylvania,196749,21976
2000,Butler,Pennsylvania,35757,30105
2000,Cambria,Pennsylvania,42404,18127
2000,Cameron,Pennsylvania,1441,1024
2000,Carbon,Pennsylvania,12236,11465
2000,Centre,Pennsylvania,31088,18235
2000,Chester,Pennsylvania,129519,28386
2000,Clarion,Pennsylvania,3139,12913
2000,Clearfield,Pennsylvania,15341,17444
2000,Clinton,Pennsylvania,7364,7409
2000,Columbia,Pennsylvania,13876,11039
2000,Crawford,Pennsylvania,12604,22074
2000,Cumberland,Pennsylvania,63417,19598
2000,Dauphin,Pennsylvania,88730,13940
2000,Delaware,Pennsylvania,204121,2199
2000,Elk,Pennsylvania,7630,6494
2000,Erie,Pennsylvania,86851,19656
2000,Fayette,Pennsylvania,33191,26778
2000,Forest,Pennsylvania,0,2000
2000,Franklin,Pennsylvania,28127,22506
2000,Fulton,Pennsylvania,0,5660
2000,Greene,Pennsylvania,4444,10616
2000,Huntingdon,Pennsylvania,4450,12309
2000,Indiana,Pennsylvania,13159,20964
2000,Jefferson,Pennsylvania,6579,11796
2000,Juniata,Pennsylvania,1409,7175
2000,Lackawanna,Pennsylvania,72143,14075
2000,Lancaster,Pennsylvania,135414,37146
2000,Lawrence,Pennsylvania,22541,14550
2000,Lebanon,Pennsylvania,33165,13386
2000,Lehigh,Pennsylvania,110914,10992
2000,Luzerne,Pennsylvania,106718,23969
2000,Lycoming,Pennsylvania,30854,16149
2000,McKean,Pennsylvania,6919,11105
2000,Mercer,Pennsylvania,24425,22287
2000,Mifflin,Pennsylvania,8851,9562
2000,Monroe,Pennsylvania,24198,25256
2000,Montgomery,Pennsylvania,276881,9217
2000,Montour,Pennsylvania,3464,3621
2000,Northampton,Pennsylvania,86160,15381
2000,Northumberland,Pennsylvania,25410,13425
2000,Perry,Pennsylvania,2548,14147
2000,Philadelphia,Pennsylvania,590071,0
2000,Pike,Pennsylvania,1891,15542
2000,Potter,Pennsylvania,0,7005
2000,Schuylkill,Pennsylvania,39194,21336
2000,Snyder,Pennsylvania,3766,9888
2000,Somerset,Pennsylvania,8584,22638
2000,Sullivan,Pennsylvania,0,2660
2000,Susquehanna,Pennsylvania,3170,13359
2000,Tioga,Pennsylvania,2334,13591
2000,Union,Pennsylvania,6557,6621
2000,Venango,Pennsylvania,11005,11742
2000,Warren,Pennsylvania,8398,9298
2000,Washington,Pennsylvania,52697,28433
2000,Wayne,Pennsylvania,2812,15538
2000,Westmoreland,Pennsylvania,112546,37267
2000,Wyoming,Pennsylvania,1630,9132
2000,York,Pennsylvania,107940,40279
2000,Bristol,Rhode Island,18963,70
2000,Kent,Rhode Island,63499,3821
2000,Newport,Rhode Island,31483,3745
2000,Providence,Rhode Island,226918,13018
2000,Washington,Rhode Island,33184,13723
2000,Abbeville,South Carolina,2503,7628
2000,Aiken,South Carolina,34771,20816
2000,Allendale,South Carolina,2140,1775
2000,Anderson,South Carolina,39341,26308
2000,Bamberg,South Carolina,2846,3277
2000,Barnwell,South Carolina,1446,7575
2000,Beaufort,South Carolina,31736,13796
2000,Berkeley,South Carolina,32903,17019
2000,Calhoun,South Carolina,0,5917
2000,Charleston,South Carolina,107731,15595
2000,Cherokee,South Carolina,8183,12312
2000,Chester,South Carolina,4180,8700
2000,Chesterfield,South Carolina,4603,11954
2000,Clarendon,South Carolina,1834,9978
2000,Colleton,South Carolina,3845,10625
2000,Darlington,South Carolina,11925,13868
2000,Dillon,South Carolina,3988,7211
2000,Dorchester,South Carolina,25452,9257
2000,Edgefield,South Carolina,1345,6925
2000,Fairfield,South Carolina,2372,6402
2000,Florence,South Carolina,27882,19265
2000,Georgetown,South Carolina,12583,9076
2000,Greenville,South Carolina,125121,24435
2000,Greenwood,South Carolina,14844,10885
2000,Hampton,South Carolina,2388,5056
2000,Horry,South Carolina,51950,29850
2000,Jasper,South Carolina,854,6188
2000,Kershaw,South Carolina,7819,12369
2000,Lancaster,South Carolina,9299,13879
2000,Laurens,South Carolina,8956,17334
2000,Lee,South Carolina,1492,5394
2000,Lexington,South Carolina,56071,27169
2000,McCormick,South Carolina,0,3558
2000,Marion,South Carolina,5541,7760
2000,Marlboro,South Carolina,5473,5005
2000,Newberry,South Carolina,4500,9526
2000,Oconee,South Carolina,8028,19255
2000,Orangeburg,South Carolina,11343,22775
2000,Pickens,South Carolina,23660,17646
2000,Richland,South Carolina,105782,14319
2000,Saluda,South Carolina,1218,5909
2000,Spartanburg,South Carolina,64293,33442
2000,Sumter,South Carolina,23429,14299
2000,Union,South Carolina,4626,7461
2000,Williamsburg,South Carolina,2322,11392
2000,York,South Carolina,39762,21289
2000,Aurora,South Dakota,0,1165
2000,Beadle,South Dakota,5267,1943
2000,Bennett,South Dakota,0,1123
2000,Bon Homme,South Dakota,0,2635
2000,Brookings,South Dakota,6984,3681
2000,Brown,South Dakota,10600,4038
2000,Brule,South Dakota,0,1998
2000,Buffalo,South Dakota,0,526
2000,Butte,South Dakota,1806,1710
2000,Campbell,South Dakota,0,725
2000,Charles Mix,South Dakota,0,3343
2000,Clark,South Dakota,0,1598
2000,Clay,South Dakota,3600,1278
2000,Codington,South Dakota,8155,2202
2000,Corson,South Dakota,0,1271
2000,Custer,South Dakota,0,2970
2000,Davison,South Dakota,6076,1509
2000,Day,South Dakota,0,2586
2000,Deuel,South Dakota,0,1843
2000,Dewey,South Dakota,0,1863
2000,Douglas,South Dakota,0,1321
2000,Edmunds,South Dakota,0,1681
2000,Fall River,South Dakota,1650,1477
2000,Faulk,South Dakota,0,1014
2000,Grant,South Dakota,1470,1646
2000,Gregory,South Dakota,0,2022
2000,Haakon,South Dakota,0,870
2000,Hamlin,South Dakota,0,2048
2000,Hand,South Dakota,0,1543
2000,Hanson,South Dakota,0,1115
2000,Harding,South Dakota,0,525
2000,Hughes,South Dakota,5097,1415
2000,Hutchinson,South Dakota,0,3190
2000,Hyde,South Dakota,0,679
2000,Jackson,South Dakota,0,945
2000,Jerauld,South Dakota,0,987
2000,Jones,South Dakota,0,509
2000,Kingsbury,South Dakota,0,2406
2000,Lake,South Dakota,2472,1900
2000,Lawrence,South Dakota,5994,2887
2000,Lincoln,South Dakota,3528,5254
2000,Lyman,South Dakota,0,1400
2000,McCook,South Dakota,0,2204
2000,McPherson,South Dakota,0,1227
2000,Marshall,South Dakota,0,1844
2000,Meade,South Dakota,4749,4056
2000,Mellette,South Dakota,0,694
2000,Miner,South Dakota,0,1212
2000,Minnehaha,South Dakota,50139,7857
2000,Moody,South Dakota,0,2526
2000,Pennington,South Dakota,26797,7844
2000,Perkins,South Dakota,0,1429
2000,Potter,South Dakota,0,1145
2000,Roberts,South Dakota,0,3683
2000,Sanborn,South Dakota,0,1043
2000,Shannon,South Dakota,691,2094
2000,Spink,South Dakota,1138,1709
2000,Stanley,South Dakota,687,424
2000,Sully,South Dakota,0,630
2000,Todd,South Dakota,0,2462
2000,Tripp,South Dakota,1363,1187
2000,Turner,South Dakota,0,3510
2000,Union,South Dakota,1394,3533
2000,Walworth,South Dakota,1524,982
2000,Yankton,South Dakota,5216,2971
2000,Ziebach,South Dakota,0,741
2000,Anderson,Tennessee,18353,11427
2000,Bedford,Tennessee,5680,8225
2000,Benton,Tennessee,1539,5324
2000,Bledsoe,Tennessee,0,4430
2000,Blount,Tennessee,27338,15329
2000,Bradley,Tennessee,23047,11234
2000,Campbell,Tennessee,7265,8860
2000,Cannon,Tennessee,0,4998
2000,Carroll,Tennessee,2027,9752
2000,Carter,Tennessee,14237,9249
2000,Cheatham,Tennessee,952,11926
2000,Chester,Tennessee,1728,3932
2000,Claiborne,Tennessee,3500,8299
2000,Clay,Tennessee,0,3379
2000,Cocke,Tennessee,4774,8988
2000,Coffee,Tennessee,10226,8659
2000,Crockett,Tennessee,0,5632
2000,Cumberland,Tennessee,6282,13226
2000,Davidson,Tennessee,227521,9884
2000,Decatur,Tennessee,0,4908
2000,DeKalb,Tennessee,1531,5453
2000,Dickson,Tennessee,5423,11050
2000,Dyer,Tennessee,8391,6360
2000,Fayette,Tennessee,0,10467
2000,Fentress,Tennessee,0,6693
2000,Franklin,Tennessee,4812,10191
2000,Gibson,Tennessee,10007,9511
2000,Giles,Tennessee,3413,8300
2000,Grainger,Tennessee,0,8270
2000,Greene,Tennessee,8238,17518
2000,Grundy,Tennessee,0,5562
2000,Hamblen,Tennessee,17309,5902
2000,Hamilton,Tennessee,113209,11235
2000,Hancock,Tennessee,0,2769
2000,Hardeman,Tennessee,2608,6804
2000,Hardin,Tennessee,3319,7107
2000,Hawkins,Tennessee,8710,13226
2000,Haywood,Tennessee,3946,3612
2000,Henderson,Tennessee,2429,7877
2000,Henry,Tennessee,4564,8455
2000,Hickman,Tennessee,0,8081
2000,Houston,Tennessee,0,3216
2000,Humphreys,Tennessee,1614,5624
2000,Jackson,Tennessee,0,4466
2000,Jefferson,Tennessee,4235,12920
2000,Johnson,Tennessee,1260,5567
2000,Knox,Tennessee,138551,19321
2000,Lake,Tennessee,0,2410
2000,Lauderdale,Tennessee,4296,5271
2000,Lawrence,Tennessee,4434,11046
2000,Lewis,Tennessee,1373,3008
2000,Lincoln,Tennessee,3010,9493
2000,Loudon,Tennessee,8123,7821
2000,McMinn,Tennessee,8461,11260
2000,McNairy,Tennessee,1753,8227
2000,Macon,Tennessee,1571,6345
2000,Madison,Tennessee,25447,10105
2000,Marion,Tennessee,2292,8745
2000,Marshall,Tennessee,3995,6312
2000,Maury,Tennessee,15519,10925
2000,Meigs,Tennessee,0,4304
2000,Monroe,Tennessee,3601,11728
2000,Montgomery,Tennessee,35977,12353
2000,Moore,Tennessee,0,2211
2000,Morgan,Tennessee,953,6037
2000,Obion,Tennessee,5579,7603
2000,Overton,Tennessee,1434,6676
2000,Perry,Tennessee,0,3023
2000,Pickett,Tennessee,0,2091
2000,Polk,Tennessee,0,6448
2000,Putnam,Tennessee,15381,9484
2000,Rhea,Tennessee,3437,7747
2000,Roane,Tennessee,11091,10109
2000,Robertson,Tennessee,8580,11326
2000,Rutherford,Tennessee,50406,16037
2000,Scott,Tennessee,1429,6774
2000,Sequatchie,Tennessee,0,4463
2000,Sevier,Tennessee,10129,18338
2000,Shelby,Tennessee,328158,10208
2000,Smith,Tennessee,1507,5371
2000,Stewart,Tennessee,0,4930
2000,Sullivan,Tennessee,47470,16086
2000,Sumner,Tennessee,34340,14601
2000,Tipton,Tennessee,6034,12072
2000,Trousdale,Tennessee,0,2780
2000,Unicoi,Tennessee,4167,3349
2000,Union,Tennessee,0,6742
2000,Van Buren,Tennessee,0,2180
2000,Warren,Tennessee,6063,9118
2000,Washington,Tennessee,30433,13762
2000,Wayne,Tennessee,0,5936
2000,Weakley,Tennessee,3563,10036
2000,White,Tennessee,1733,7496
2000,Williamson,Tennessee,31722,13003
2000,Wilson,Tennessee,17705,15093
2000,Anderson,Texas,6920,8758
2000,Andrews,Texas,3765,836
2000,Angelina,Texas,15714,12971
2000,Aransas,Texas,6125,3007
2000,Archer,Texas,357,2988
2000,Armstrong,Texas,0,802
2000,Atascosa,Texas,5182,7634
2000,Austin,Texas,3179,5568
2000,Bailey,Texas,1471,877
2000,Bandera,Texas,0,7010
2000,Bastrop,Texas,6164,13933
2000,Baylor,Texas,1174,617
2000,Bee,Texas,5420,3641
2000,Bell,Texas,69608,15899
2000,Bexar,Texas,461286,27656
2000,Blanco,Texas,0,3303
2000,Borden,Texas,0,292
2000,Bosque,Texas,1307,5419
2000,Bowie,Texas,21697,11361
2000,Brazoria,Texas,60677,21277
2000,Brazos,Texas,48392,6810
2000,Brewster,Texas,2504,1165
2000,Briscoe,Texas,0,724
2000,Brooks,Texas,1996,715
2000,Brown,Texas,8294,6012
2000,Burleson,Texas,1044,5319
2000,Burnet,Texas,6160,6973
2000,Caldwell,Texas,5654,5162
2000,Calhoun,Texas,4195,3247
2000,Callahan,Texas,1366,3695
2000,Cameron,Texas,85680,11587
2000,Camp,Texas,1678,2658
2000,Carson,Texas,82,2388
2000,Cass,Texas,2223,9967
2000,Castro,Texas,1448,1313
2000,Chambers,Texas,3134,6005
2000,Cherokee,Texas,5885,10766
2000,Childress,Texas,2080,394
2000,Clay,Texas,1164,3159
2000,Cochran,Texas,0,1309
2000,Coke,Texas,0,1544
2000,Coleman,Texas,1977,1912
2000,Collin,Texas,164954,17016
2000,Collingsworth,Texas,0,1294
2000,Colorado,Texas,2964,4677
2000,Comal,Texas,16711,12355
2000,Comanche,Texas,1546,3976
2000,Concho,Texas,0,1058
2000,Cooke,Texas,5796,7847
2000,Coryell,Texas,15486,4464
2000,Cottle,Texas,0,820
2000,Crane,Texas,1228,132
2000,Crockett,Texas,1080,444
2000,Crosby,Texas,0,2512
2000,Culberson,Texas,0,1052
2000,Dallam,Texas,1732,585
2000,Dallas,Texas,800646,6975
2000,Dawson,Texas,3741,985
2000,Deaf Smith,Texas,5063,1117
2000,Delta,Texas,0,2094
2000,Denton,Texas,141488,17415
2000,DeWitt,Texas,3063,4144
2000,Dickens,Texas,0,980
2000,Dimmit,Texas,2036,1272
2000,Donley,Texas,0,1578
2000,Duval,Texas,2324,2026
2000,Eastland,Texas,2912,4409
2000,Ector,Texas,40251,3595
2000,Edwards,Texas,0,801
2000,Ellis,Texas,21828,15192
2000,El Paso,Texas,203897,6125
2000,Erath,Texas,7234,5334
2000,Falls,Texas,2386,4110
2000,Fannin,Texas,2708,8397
2000,Fayette,Texas,3109,5613
2000,Fisher,Texas,0,1785
2000,Floyd,Texas,1349,1381
2000,Foard,Texas,0,664
2000,Fort Bend,Texas,99483,11432
2000,Franklin,Texas,249,3505
2000,Freestone,Texas,2350,4238
2000,Frio,Texas,3456,1287
2000,Gaines,Texas,2112,2569
2000,Galveston,Texas,87003,7779
2000,Garza,Texas,1051,612
2000,Gillespie,Texas,3973,4548
2000,Glasscock,Texas,0,483
2000,Goliad,Texas,0,2644
2000,Gonzales,Texas,2500,4282
2000,Gray,Texas,7369,1424
2000,Grayson,Texas,23756,19093
2000,Gregg,Texas,34437,8250
2000,Grimes,Texas,2305,5448
2000,Guadalupe,Texas,18204,12696
2000,Hale,Texas,8988,2987
2000,Hall,Texas,0,1548
2000,Hamilton,Texas,1198,2176
2000,Hansford,Texas,1142,863
2000,Hardeman,Texas,1155,788
2000,Hardin,Texas,7617,10188
2000,Harris,Texas,1184935,20581
2000,Harrison,Texas,9207,13880
2000,Hartley,Texas,916,688
2000,Haskell,Texas,1207,1362
2000,Hays,Texas,19363,14047
2000,Hemphill,Texas,0,1280
2000,Henderson,Texas,13314,15490
2000,Hidalgo,Texas,147108,9716
2000,Hill,Texas,2823,9381
2000,Hockley,Texas,4794,3200
2000,Hood,Texas,10593,5583
2000,Hopkins,Texas,5324,6962
2000,Houston,Texas,2447,5812
2000,Howard,Texas,8633,2756
2000,Hudspeth,Texas,0,1092
2000,Hunt,Texas,12940,15802
2000,Hutchinson,Texas,7152,2131
2000,Irion,Texas,0,694
2000,Jack,Texas,1266,1781
2000,Jackson,Texas,2195,3141
2000,Jasper,Texas,2804,10646
2000,Jeff Davis,Texas,0,896
2000,Jefferson,Texas,85160,7720
2000,Jim Hogg,Texas,1546,269
2000,Jim Wells,Texas,8277,4684
2000,Johnson,Texas,24477,19159
2000,Jones,Texas,1333,4807
2000,Karnes,Texas,2134,2320
2000,Kaufman,Texas,8197,16170
2000,Kendall,Texas,3211,5402
2000,Kenedy,Texas,0,138
2000,Kent,Texas,0,353
2000,Kerr,Texas,10973,6840
2000,Kimble,Texas,1039,827
2000,King,Texas,0,108
2000,Kinney,Texas,0,1314
2000,Kleberg,Texas,8959,1937
2000,Knox,Texas,0,1690
2000,Lamar,Texas,10662,8415
2000,Lamb,Texas,2315,3045
2000,Lampasas,Texas,2620,3934
2000,La Salle,Texas,1309,510
2000,Lavaca,Texas,1397,6272
2000,Lee,Texas,1455,4208
2000,Leon,Texas,0,6189
2000,Liberty,Texas,7638,15604
2000,Limestone,Texas,3521,4385
2000,Lipscomb,Texas,0,1205
2000,Live Oak,Texas,871,3359
2000,Llano,Texas,3294,4585
2000,Lubbock,Texas,81913,10603
2000,Lynn,Texas,1051,1303
2000,McCulloch,Texas,2125,1152
2000,McLennan,Texas,59756,19103
2000,McMullen,Texas,0,355
2000,Madison,Texas,1398,2516
2000,Marion,Texas,0,4610
2000,Martin,Texas,837,787
2000,Mason,Texas,0,1607
2000,Matagorda,Texas,8924,4977
2000,Maverick,Texas,11690,1399
2000,Medina,Texas,5464,7416
2000,Menard,Texas,0,990
2000,Midland,Texas,37595,5150
2000,Milam,Texas,4355,4844
2000,Mills,Texas,0,2001
2000,Mitchell,Texas,1567,1270
2000,Montague,Texas,3568,4202
2000,Montgomery,Texas,66955,36341
2000,Moore,Texas,5538,1236
2000,Morris,Texas,993,4222
2000,Motley,Texas,0,606
2000,Nacogdoches,Texas,11379,10627
2000,Navarro,Texas,8320,8171
2000,Newton,Texas,0,5583
2000,Nolan,Texas,4447,1723
2000,Nueces,Texas,104818,5547
2000,Ochiltree,Texas,2749,512
2000,Oldham,Texas,0,735
2000,Orange,Texas,21021,10621
2000,Palo Pinto,Texas,5455,5139
2000,Panola,Texas,2284,6537
2000,Parker,Texas,11412,19719
2000,Parmer,Texas,1273,2049
2000,Pecos,Texas,3282,1871
2000,Polk,Texas,2028,13091
2000,Potter,Texas,37986,2774
2000,Presidio,Texas,1288,1242
2000,Rains,Texas,0,3617
2000,Randall,Texas,36308,4932
2000,Reagan,Texas,910,197
2000,Real,Texas,0,1245
2000,Red River,Texas,1397,4430
2000,Reeves,Texas,3271,820
2000,Refugio,Texas,1152,1833
2000,Roberts,Texas,0,362
2000,Robertson,Texas,1655,4524
2000,Rockwall,Texas,11648,2882
2000,Runnels,Texas,2683,1745
2000,Rusk,Texas,5386,11978
2000,Sabine,Texas,0,4485
2000,San Augustine,Texas,0,3575
2000,San Jacinto,Texas,0,8651
2000,San Patricio,Texas,17603,4490
2000,San Saba,Texas,953,1336
2000,Schleicher,Texas,0,1115
2000,Scurry,Texas,4118,1638
2000,Shackelford,Texas,0,1300
2000,Shelby,Texas,2015,7580
2000,Sherman,Texas,0,1124
2000,Smith,Texas,41153,24539
2000,Somervell,Texas,0,2438
2000,Starr,Texas,11131,3279
2000,Stephens,Texas,2420,1241
2000,Sterling,Texas,0,513
2000,Stonewall,Texas,0,713
2000,Sutton,Texas,1167,348
2000,Swisher,Texas,1686,1239
2000,Tarrant,Texas,524340,9524
2000,Taylor,Texas,41231,6043
2000,Terrell,Texas,0,443
2000,Terry,Texas,3130,1148
2000,Throckmorton,Texas,0,765
2000,Titus,Texas,4405,5147
2000,Tom Green,Texas,33911,5592
2000,Travis,Texas,300802,19964
2000,Trinity,Texas,0,5723
2000,Tyler,Texas,1016,6759
2000,Upshur,Texas,2627,10663
2000,Upton,Texas,0,1256
2000,Uvalde,Texas,5622,2937
2000,Val Verde,Texas,12484,1667
2000,Van Zandt,Texas,3750,14445
2000,Victoria,Texas,22278,7793
2000,Walker,Texas,9779,8524
2000,Waller,Texas,3277,7280
2000,Ward,Texas,2768,1196
2000,Washington,Texas,5111,6211
2000,Webb,Texas,48575,2165
2000,Wharton,Texas,7698,7101
2000,Wheeler,Texas,0,2152
2000,Wichita,Texas,44915,3526
2000,Wilbarger,Texas,4351,1186
2000,Willacy,Texas,2650,2934
2000,Williamson,Texas,72571,14195
2000,Wilson,Texas,1778,9260
2000,Winkler,Texas,2118,466
2000,Wise,Texas,3084,14094
2000,Wood,Texas,2793,11790
2000,Yoakum,Texas,1531,938
2000,Young,Texas,4838,2329
2000,Zapata,Texas,2558,1363
2000,Zavala,Texas,2200,1228
2000,Beaver,Utah,0,1982
